cctv_ID,Direction,RoadName,VideoStreamURL
C000265,NW,南勢街,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000265
C000144,NW,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000144
C000147,W,復興路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000147
C000389,SE,中興路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000389
C000026,E,捷運路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000026
C000268,N,疏洪西路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000268
C000146,N,中華路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000146
C000388,N,縣民大道一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame39CCTV/C000388
C000267,SW,粉寮路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000267
C000262,N,新五路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000262
C000261,SW,自強路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000261
C000143,W,中山路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000143
C000257,SW,重新路五段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000257
C000241,N,瑪鋉路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000241
C000031,NW,景平路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000031
C000030,SE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000030
C000153,W,安康路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000153
C000040,SE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000040
C000281,E,大同路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000281
C000023,NW,新海大橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000023
