cctv_ID,Direction,RoadName,VideoStreamURL
T000203,N,北安路,http://172.16.3.161/live/index.html?ccd_id=203
T000204,S,北安路,http://172.16.3.161/live/index.html?ccd_id=204
T000205,S,北安路,http://172.16.3.161/live/index.html?ccd_id=205
T000206,S,北安路,http://172.16.3.161/live/index.html?ccd_id=206
T000207,SE,辛亥路三段,http://172.16.3.161/live/index.html?ccd_id=207
T000208,SE,辛亥路三段,http://172.16.3.161/live/index.html?ccd_id=208
T000209,SE,辛亥路三段,http://172.16.3.161/live/index.html?ccd_id=209
T000210,S,辛亥路四段,http://172.16.3.161/live/index.html?ccd_id=210
T000211,NW,辛亥路三段,http://172.16.3.161/live/index.html?ccd_id=211
T000212,SE,辛亥路三段,http://172.16.3.161/live/index.html?ccd_id=212
T000215,S,經貿二路,http://172.16.3.161/live/index.html?ccd_id=215
T000216,E,南港路一段,http://172.16.3.161/live/index.html?ccd_id=216
T000217,W,南港路一段,http://172.16.3.161/live/index.html?ccd_id=217
T000218,W,環東大道,http://172.16.3.161/live/index.html?ccd_id=218
T000219,W,環東大道,http://172.16.3.161/live/index.html?ccd_id=219
T000220,N,研究院路一段,http://172.16.3.161/live/index.html?ccd_id=220
T000221,E,鄭州路,http://172.16.3.161/live/index.html?ccd_id=221
T000222,S,向陽路,http://172.16.3.161/live/index.html?ccd_id=222
T000223,S,新生高架道路,http://172.16.3.161/live/index.html?ccd_id=223
T000224,N,新生高架道路,http://172.16.3.161/live/index.html?ccd_id=224
T000225,N,新生高架道路,http://172.16.3.161/live/index.html?ccd_id=225
T000226,E,民生東路一段,http://172.16.3.161/live/index.html?ccd_id=226
T000227,S,新生高架道路,http://172.16.3.161/live/index.html?ccd_id=227
T000228,S,新生高架道路,http://172.16.3.161/live/index.html?ccd_id=228
T000229,E,忠孝東路二段,http://172.16.3.161/live/index.html?ccd_id=229
T000231,S,中山北路六段,http://172.16.3.161/live/index.html?ccd_id=231
T000232,S,中山北路五段,http://172.16.3.161/live/index.html?ccd_id=232
T000233,S,中山北路二段,http://172.16.3.161/live/index.html?ccd_id=233
T000234,NE,福林路,http://172.16.3.161/live/index.html?ccd_id=234
T000235,NE,福林路,http://172.16.3.161/live/index.html?ccd_id=235
T000236,NE,至善路二段,http://172.16.3.161/live/index.html?ccd_id=236
T000237,E,北安路,http://172.16.3.161/live/index.html?ccd_id=237
T000238,W,濱江街,http://172.16.3.161/live/index.html?ccd_id=238
T000239,W,濱江街,http://172.16.3.161/live/index.html?ccd_id=239
T000240,W,濱江街,http://172.16.3.161/live/index.html?ccd_id=240
T000241,E,民族東路,http://172.16.3.161/live/index.html?ccd_id=241
T000242,N,松江路,http://172.16.3.161/live/index.html?ccd_id=242
T000243,S,復興北路,http://172.16.3.161/live/index.html?ccd_id=243
T000244,E,民族西路,http://172.16.3.161/live/index.html?ccd_id=244
T000245,S,復興北路,http://172.16.3.161/live/index.html?ccd_id=245
T000246,S,承德路三段,http://172.16.3.161/live/index.html?ccd_id=246
T000248,S,中山北路四段,http://172.16.3.161/live/index.html?ccd_id=248
T000249,S,中山北路四段,http://172.16.3.161/live/index.html?ccd_id=249
T000250,S,中山北路五段,http://172.16.3.161/live/index.html?ccd_id=250
T000251,NW,承德路四段,http://172.16.3.161/live/index.html?ccd_id=251
T000252,N,承德路三段,http://172.16.3.161/live/index.html?ccd_id=252
T000253,S,中山北路三段,http://172.16.3.161/live/index.html?ccd_id=253
T000255,W,木柵路三段,http://172.16.3.161/live/index.html?ccd_id=255
T000256,S,木柵路五段49巷,http://172.16.3.161/live/index.html?ccd_id=256
T000257,E,忠孝東路五段,http://172.16.3.161/live/index.html?ccd_id=257
T000258,E,民生東路二段,http://172.16.3.161/live/index.html?ccd_id=258
T000259,W,民權西路,http://172.16.3.161/live/index.html?ccd_id=259
T000260,S,重慶南路三段,http://172.16.3.161/live/index.html?ccd_id=260
T000261,E,市民大道高架道路,http://172.16.3.161/live/index.html?ccd_id=261
T000262,N,復興南路一段,http://172.16.3.161/live/index.html?ccd_id=262
